PORT_CODE,DATE,IEC,HS_CODE,GOODS_DESCRIPTION,MASTER_CATEGORY,MODEL_NAME,MODEL_NUMBER,CAPACITY,QTY,UNIT_OF_MEASURE,PRICE,UNIT_OF_MEASURE.1,QUANTITY,UNIT,UNIT_PRICE_INR,TOTAL_VALUE_INR,UNIT_PRICE_USD,TOTAL_VALUE_USD,DUTY_PAID_INR,YEAR,MONTH,STD_UNIT,EXTRACTED_MODEL,EXTRACTED_MATERIAL,EMBEDDED_QTY,EXTRACTED_USD_PRICE,GRAND_TOTAL_INR,LANDED_COST_PER_UNIT,CATEGORY,SUB_CATEGORY,SUPPLIER_NAME
INNSA1,2019-11-05,301049751,73239990,STEEL RECTANGLE CONTAINER- 6901(MILD STEEL) (TOTAL 54000 PCS),,,,,,,,,8775.0,KG,453.6866382,3981100.25,6.275057236,55063.62725,968203.6,2019,11,KGS,STEEL,STEEL,,,4949303.85,564.0232307692307,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-10-15,301049751,73231000,STEEL SCRUBBER 2 PCS-SET-SS430 (TOTAL 226080 SET)(MILD STEEL),,,,,,,,,7850.0,KG,255.7208038,2007408.31,3.544293885,27822.707,621895.1,2019,10,KGS,STEEL,STEEL,,,2629303.41,334.94310955414016,CLEANING,STANDARD,Global Supplier Group-5
INNSA1,2019-10-15,301049751,73239990,STEEL HANGER WITH HOOK ( ITEM NO. SM1168) ( QTY 25440 NOS),,,,,,,,,4770.0,KG,454.0877107,2165998.38,6.293661964,30020.76757,526770.8,2019,10,KGS,STEEL,STEEL,25440.0,,2692769.1799999997,564.5218406708594,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-10-15,301049751,73239990,STEEL TEA STRAINER -NP-55 (TOTAL 14760 PCS) (MILD STEEL),,,,,,,,,676.5,KG,484.4859719,327754.76,6.714982286,4542.685516,79709.9,2019,10,KGS,STEEL,STEEL,,,407464.66000000003,602.3128750923873,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-10-15,301049751,73239990,STEEL HAND BLENDER-RS-02 (TOTAL 10200 PCS) (MILD STEEL),,,,,,,,,425.0,KG,831.0165882,353182.05,11.51790143,4895.108108,85893.9,2019,10,KGS,STEEL,STEEL,,,439075.94999999995,1033.119882352941,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-10-15,301049751,73239990,STEEL ZHARA-NP-003 (TOTAL 36000 PCS) (MILD STEEL),,,,,,,,,3360.0,KG,341.9555685,1148970.71,4.739508918,15924.74997,279429.7,2019,10,KGS,STEEL,STEEL,,,1428400.41,425.1191696428571,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-10-09,301049751,73239990,STEEL TEA STRAINER -NP-55(MILD STEEL) (TOTAL 55440 PCS),,,,,,,,,2541.0,KG,486.521649,1236251.51,6.743196798,17134.46306,300656.4,2019,10,KGS,STEEL,STEEL,,,1536907.9100000001,604.8437268791815,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-10-09,301049751,73239990,STEEL ZHARA-NP-003(MILD STEEL) (TOTAL 60000 PCS),,,,,,,,,5497.4,KG,349.4416724,1921020.65,4.843266423,26625.37283,467192.3,2019,10,KGS,STEEL,STEEL,,,2388212.9499999997,434.4259013351766,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2019-10-09,301049751,73239990,STEEL HANGER WITH HOOK-SL-89 (MILD STEEL)(TOTAL 69336 PCS)(HOUSEHOLD),,,,,,,,,15408.0,KG,336.3336364,5182228.67,4.661588862,71825.76119,1260318.1,2019,10,KGS,STEEL,STEEL,,,6442546.77,418.12998247663546,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2019-10-07,301049751,73239990,SS OIL POT 1000ML ( ITEM NO. KWP-1000B) ( QTY 24840 PCS),,,,,,,,,6210.0,KG,444.0062625,2757278.89,6.153932952,38215.92363,670570.3,2019,10,KGS,SS,UNKNOWN,24840.0,,3427849.1900000004,551.9885974235106,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-09-24,301049751,73239990,HOUSEHOLD STEEL HOOK 3 PCS SET-2628(TOTAL 68760 SET) (MILD STEEL),,,,,,,,,2330.2,KG,957.923689,2232153.78,13.26764112,30916.25734,542859.8,2019,9,KGS,HOUSEHOLD,STEEL,,,2775013.58,1190.890730409407,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-09-23,301049751,73239990,STEEL LUNCH BOX 3LAYER -8505 (MILD STEEL) (TOTAL 16800 PCS),,,,,,,,,10892.0,KG,389.172422,4238866.02,5.39019975,58710.05568,1030892.3,2019,9,KGS,STEEL,STEEL,,,5269758.319999999,483.81916268821146,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-09-23,301049751,73239990,STAINLESS STEEL SPORT BOTTLE 1000 ML ( ITEM NO. KW-830)( QTY34920 PCS),,,,,,,,,6790.0,KG,395.5840059,2686015.4,5.479002852,37202.42936,653239.0,2019,9,KGS,STAINLESS,STEEL,34920.0,,3339254.4,491.7900441826215,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-09-23,301049751,73239990,STEEL LUNCH BOX 2 LAYER-8504 (MILD STEEL) (TOTAL 22128 PCS),,,,,,,,,10584.56,KG,379.6059496,4017961.95,5.257700133,55650.44252,977168.3,2019,9,KGS,STEEL,STEEL,,,4995130.25,471.92611218605214,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-09-23,301049751,73239990,STEEL LUNCH BOX-6527 (MILD STEEL) (TOTAL 26124 PCS),,,,,,,,,9099.86,KG,418.6964492,3810079.07,5.799119795,52771.17825,926611.2,2019,9,KGS,STEEL,STEEL,,,4736690.27,520.5234223383655,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-09-18,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE ( ITEM NO. KWB-600F) (QTY 50400 PCS),,,,,,,,,7897.5,KG,497.4352377,3928494.79,6.832901617,53962.84052,955409.9,2019,9,KGS,STAINLESS,STEEL,50400.0,,4883904.69,618.4114833808168,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-09-17,301049751,73239990,STEEL ZHARA -NP-003 (MILD STEEL) (TOTAL 60000 PCS),,,,,,,,,5250.0,KG,368.4725962,1934481.13,5.061436761,26572.54299,470465.8,2019,9,KGS,STEEL,STEEL,,,2404946.9299999997,458.0851295238095,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2019-09-17,301049751,73239990,STEEL PIZZA CUTTER-RJ-388 (TOTAL 12600 PCS) (MILD STEEL),,,,,,,,,1120.0,KG,390.1157321,436929.62,5.358732584,6001.780495,106261.3,2019,9,KGS,STEEL,STEEL,,,543190.92,484.9918928571429,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-09-17,301049751,73239990,STEEL TEA STRAINER -NP-55 (MILD STEEL) (TOTAL 45360 PCS),,,,,,,,,2079.0,KG,491.2436748,1021295.6,6.747852676,14028.78571,248379.2,2019,9,KGS,STEEL,STEEL,,,1269674.8,610.7141895141896,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-09-10,301049751,73239990,STEEL SALT BOTTLE -NP-19 (MILD STEEL) (TOTAL 9600 PCS),,,,,,,,,1600.0,KG,217.9508688,348721.39,2.993830615,4790.128984,84809.0,2019,9,KGS,STEEL,STEEL,,,433530.39,270.95649375,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-08-31,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE-KL324I-8S(MILD STEEL) (TOTAL 10800 PCS),,,,,,,,,1200.0,KG,409.9267,491912.04,5.705312457,6846.374948,119633.0,2019,8,KGS,STAINLESS,STEEL,,,611545.04,509.6208666666667,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-08-31,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE HEXA -KL326D-9S(MILD STEEL) (TOTAL 1200 PCS),,,,,,,,,250.0,KG,354.91488,88728.72,4.939664301,1234.916075,21578.9,2019,8,KGS,STAINLESS,STEEL,,,110307.62,441.23048,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2019-08-31,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE-KL324H-9S(MILD STEEL) (TOTAL 2700 PCS),,,,,,,,,397.5,KG,360.6069182,143341.25,5.018885431,1995.006959,34860.6,2019,8,KGS,STAINLESS,STEEL,,,178201.85,448.3065408805032,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-08-31,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE-KL324I-9S(MILD STEEL) (TOTAL 2520 PCS),,,,,,,,,357.0,KG,378.9238375,135275.81,5.273818198,1882.753097,32899.1,2019,8,KGS,STAINLESS,STEEL,,,168174.91,471.0781792717087,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2019-08-31,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE-KL324P-3S(MILD STEEL) (TOTAL 18000 PCS)DPD CLIENT,,,,,,,,,360.0,KG,805.9525556,290142.92,11.21715457,4038.175644,70562.7,2019,8,KGS,STAINLESS,STEEL,,,360705.62,1001.9600555555555,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-08-31,301049751,73231000,SS SCRUBBER 3PCS SET-SS410 (TOTAL 123840 SET)-DPD CLIENT,,,,,,,,,7740.0,KG,208.3918734,1612953.1,2.900374021,22448.89492,499692.8,2019,8,KGS,SS,UNKNOWN,,,2112645.9,272.95166666666665,CLEANING,STANDARD,Global Supplier Group-2
INNSA1,2019-08-31,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE SMALL-KL321R-S(MILD STEEL) (TOTAL 2400 PCS),,,,,,,,,470.0,KG,409.6624255,192541.34,5.701634315,2679.768128,46826.0,2019,8,KGS,STAINLESS,STEEL,,,239367.34,509.29221276595746,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-08-31,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE BIG-KL321RB-S(MILD STEEL)(TOTAL 2520 PCS),,,,,,,,,280.0,KG,465.8257857,130431.22,6.483309474,1815.326653,31720.8,2019,8,KGS,STAINLESS,STEEL,,,162152.02,579.1143571428571,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2019-08-31,301049751,73239990,STEEL ZHARA -NP-003 (MILD STEEL) (TOTAL 48120 PCS),,,,,,,,,4491.2,KG,345.9530215,1553744.21,4.814934189,21624.83243,377870.5,2019,8,KGS,STEEL,STEEL,,,1931614.71,430.08877582828643,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2019-08-29,301049751,73239990,SS OIL POT 1000ML ( ITEM NO. KWP-1000B) (QTY 27000 PCS),,,,,,,,,6750.0,KG,442.7674815,2988680.5,6.162386659,41596.10995,726847.1,2019,8,KGS,SS,UNKNOWN,27000.0,,3715527.6,550.4485333333333,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-08-24,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE-DS-25 (MILD STEEL) (TOTAL102240 PCS),,,,,,,,,3408.0,KG,468.32201,1596041.41,6.518051635,22213.51997,388157.2,2019,8,KGS,STAINLESS,STEEL,,,1984198.6099999999,582.2179019953052,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-08-24,301049751,73239990,STEEL ROUND CONTAINER BIG-6582 (MILD STEEL) (TOTAL 3000 PCS),,,,,,,,,886.25,KG,340.8534725,302081.39,4.743959255,4204.33389,73466.1,2019,8,KGS,STEEL,STEEL,,,375547.49,423.74893088857544,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2019-08-24,301049751,73239990,STEEL TEA STRAINER -NP-55 (MILD STEEL) (TOTAL 50400 PCS),,,,,,,,,2310.0,KG,485.6370779,1121821.65,6.75904075,15613.38413,272827.0,2019,8,KGS,STEEL,STEEL,,,1394648.65,603.7440043290043,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-08-24,301049751,73239990,STEEL LUNCH BOX 3LAYER -8505 (MILD STEEL) (TOTAL 16800 PCS),,,,,,,,,10892.0,KG,389.4048825,4241397.98,5.419692171,59031.28713,1031508.0,2019,8,KGS,STEEL,STEEL,,,5272905.98,484.10815093646715,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-08-24,301049751,73239990,STEEL ROUND CONTAINER MEDIUM-6581 (MILD STEEL) (TOTAL 3000 PCS),,,,,,,,,660.0,KG,341.6159697,225466.54,4.754571603,3138.017258,54833.5,2019,8,KGS,STEEL,STEEL,,,280300.04000000004,424.6970303030304,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-08-24,301049751,73239990,STEEL LUNCH BOX 2 LAYER-8504 (MILD STEEL) (TOTAL 26400 PCS)-DPD CLIENT,,,,,,,,,12628.0,KG,379.8326964,4796527.29,5.286467591,66757.51273,1166515.4,2019,8,KGS,STEEL,STEEL,,,5963042.6899999995,472.2080052264808,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-08-24,301049751,73239990,STEEL LUNCH BOX-6900 (MILD STEEL) (TOTAL 456 PCS),,,,,,,,,53.39,KG,492.3292751,26285.46,6.852181978,365.8379958,6392.6,2019,8,KGS,STEEL,STEEL,,,32678.059999999998,612.063307735531,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-08-24,301049751,73231000,STEEL SCRUBBER 6PCS SET ( ITEM NO. OKS-4156) ( QTY 98000 PCS),,,,,,,,,9065.0,KG,222.6762802,2018560.48,3.099182745,28094.09158,625350.0,2019,8,KGS,STEEL,STEEL,98000.0,,2643910.48,291.66138775510206,CLEANING,STANDARD,Global Supplier Group-3
INNSA1,2019-08-24,301049751,73239990,STEEL LUNCH BOX-6527 (MILD STEEL) (TOTAL 288 PCS),,,,,,,,,100.32,KG,418.946571,42028.72,5.830849979,584.9508699,10221.4,2019,8,KGS,STEEL,STEEL,,,52250.12,520.8345295055822,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2019-08-24,301049751,73239990,STEEL SPOON HOLDER ROUND- MP-96 (MILD STEEL) (TOTAL 36 PCS),,,,,,,,,7.7,KG,244.4480519,1882.25,3.402199749,26.19693807,457.7,2019,8,KGS,STEEL,STEEL,,,2339.95,303.88961038961037,KITCHENWARE,STANDARD,Global Supplier Group-1
INNSA1,2019-08-24,301049751,73239990,STEEL RECTANGLE CONTAINER BIG-6578(MILD STEEL) (TOTAL 3000 PCS),,,,,,,,,886.25,KG,466.8210437,413720.15,6.49716136,5758.109255,100616.7,2019,8,KGS,STEEL,STEEL,,,514336.85000000003,580.3518758815233,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2019-08-24,301049751,73239990,STEEL RECTANGLE CONTAINER MEDIUM-6577 (MILD STEEL) (TOTAL 3000 PCS),,,,,,,,,660.0,KG,514.0823333,339294.34,7.154938529,4722.259429,82516.3,2019,8,KGS,STEEL,STEEL,,,421810.64,639.1070303030303,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-08-24,301049751,73231000,STEEL SCRUBBER 2PCS SET ( ITEM NO.8001-2) ( QTY 166320 SETS),,,,,,,,,4851.0,KG,411.2260049,1994857.35,5.723396033,27764.19415,618006.8,2019,8,KGS,STEEL,STEEL,166320.0,,2612864.1500000004,538.6238198309628,CLEANING,STANDARD,Global Supplier Group-3
INNSA1,2019-08-19,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 -SB-01 (TOTAL 41472 PCS ) (NOT VACUUM BOTTLE) (MILD STEEL)-DPD CLIENT,,,,,,,,,6566.4,KG,580.394979,3811105.59,8.077870271,53042.52735,926861.0,2019,8,KGS,STAINLESS,STEEL,,,4737966.59,721.5470562256336,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2019-08-19,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-901-A-19 (TOTAL 720 PCS) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,132.0,KG,509.3348485,67232.2,7.088863584,935.729993,16350.8,2019,8,KGS,STAINLESS,STEEL,,,83583.0,633.2045454545455,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-08-19,301049751,73239990,STAINLESS STEEL BOTTLE 750ML SG805-AM-6 (TOTAL 3780 PCS ) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,567.0,KG,597.8172487,338962.38,8.320351408,4717.639248,82435.6,2019,8,KGS,STAINLESS,STEEL,,,421397.98,743.2063139329806,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-08-19,301049751,73239990,STEEL SPOON HOLDER ROUND -MP-96 (TOTAL 20700 PCS) (MILD STEEL),,,,,,,,,4427.5,KG,252.9303377,1119849.07,3.520255221,15585.92999,272347.3,2019,8,KGS,STEEL,STEEL,,,1392196.37,314.44299717673636,KITCHENWARE,STANDARD,Global Supplier Group-5
INNSA1,2019-08-13,301049751,73239990,STEEL ZHARA-AM-60 (TOTAL 1440 PCS) (MILD SEEL),,,,,,,,,103.2,KG,309.4916667,31939.54,4.421309524,456.2791429,7767.8,2019,8,KGS,STEEL,STEEL,,,39707.340000000004,384.7610465116279,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2019-08-12,301049751,73239990,STEEL LUNCH BOX 6862 -AM-22 (TOTAL 336 PCS)(MILD STEEL),,,,,,,,,87.5,KG,500.4611429,43790.35,7.149444898,625.5764286,10649.8,2019,8,KGS,STEEL,STEEL,,,54440.149999999994,622.1731428571428,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-08-12,301049751,73239990,STEEL ZHARA-AM-60 (TOTAL 960 PCS) (MILD STEEL),,,,,,,,,68.8,KG,308.2264535,21205.98,4.40323505,302.9425714,5157.3,2019,8,KGS,STEEL,STEEL,,,26363.28,383.1872093023256,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-08-12,301049751,73239990,STEEL LUNCH BOX 2652 -AM-20 (TOTAL 288 PCS) (MILD STEEL),,,,,,,,,57.6,KG,662.6869792,38170.77,9.466956845,545.2967143,9283.2,2019,8,KGS,STEEL,STEEL,,,47453.97,823.8536458333333,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2019-08-12,301049751,73239990,STEEL LUNCH BOX 6861 -AM-21 (TOTAL 420 PCS)(MILD STEEL),,,,,,,,,77.0,KG,586.3775325,45151.07,8.376821892,645.0152857,10980.7,2019,8,KGS,STEEL,STEEL,,,56131.770000000004,728.984025974026,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2019-08-12,301049751,73239990,STEEL LUNCH BOX 2651-AM-19 (TOTAL 480 PCS) (MILD STEEL),,,,,,,,,72.0,KG,667.5956944,48066.89,9.537081349,686.6698571,11689.9,2019,8,KGS,STEEL,STEEL,,,59756.79,829.9554166666667,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-08-10,301049751,73231000,SS SCOURER 3 PCS SET (MADE OF STEEL) ( QTY 106800 NOS),,,,,,,,,6401.0,KG,250.0773504,1600745.12,3.572533577,22867.78743,495910.9,2019,8,KGS,SS,STEEL,106800.0,,2096656.02,327.5513232307452,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-08-05,301049751,73239990,STEEL LUNCH BOX-6527 (TOTAL 26112 PCS) (MILD STEEL)DPD CLIENT,,,,,,,,,9095.68,KG,408.929748,3719494.13,5.841853542,53135.63043,904580.9,2019,8,KGS,STEEL,STEEL,,,4624075.03,508.38145471256684,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-08-05,301049751,73239990,STEEL ZHARA-NP-003 (TOTAL 71880 PCS) (MILD STEEL),,,,,,,,,6708.8,KG,346.9177409,2327401.74,4.955967727,33248.59629,566024.1,2019,8,KGS,STEEL,STEEL,,,2893425.8400000003,431.28813498688294,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-08-03,301049751,73231000,STEEL SCRUBBER 2PCS SET (ITEM NO. 8001-2) ( QTY 167400 SETS),,,,,,,,,4882.0,KG,400.6196374,1955825.07,5.723137678,27940.35814,605914.7,2019,8,KGS,STEEL,STEEL,167400.0,,2561739.77,524.7316202376076,CLEANING,STANDARD,Global Supplier Group-3
INNSA1,2019-07-30,301049751,73239990,STEEL SPOON HOLDER ROUND-MP-96(MILD STEEL) (TOTAL 8136 PCS) -,,,,,,,,,1740.2,KGS,246.9528215,429747.3,3.545625578,6170.097631,104514.5,2019,7,KGS,STEEL,STEEL,,,534261.8,307.0117227904839,KITCHENWARE,STANDARD,Global Supplier Group-1
INNSA1,2019-07-30,301049751,73239990,STEEL TEA STRAINER -NP-55 (MILD STEEL) (TOTAL 50400 PCS) -,,,,,,,,,2310.0,KGS,486.1632468,1123037.1,6.980089688,16124.00718,273122.6,2019,7,KGS,STEEL,STEEL,,,1396159.7000000002,604.3981385281386,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-07-30,301049751,73239990,STEEL ZHARA-RS-07 (MILD STEEL) (TOTAL 2400 PCS) -,,,,,,,,,20.0,KGS,3708.39,74167.8,53.24321608,1064.864322,18037.7,2019,7,KGS,STEEL,STEEL,,,92205.5,4610.275,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2019-07-30,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE-DS-25 (MILD STEEL) (TOTAL - 51000 PCS),,,,,,,,,1700.0,KGS,469.0280176,797347.63,6.734070605,11447.92003,193915.0,2019,7,KGS,STAINLESS,STEEL,,,991262.63,583.0956647058823,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-07-24,301049751,73239990,STEEL LUNCH BOX 3LAYER -8505(MILD STEEL) (TOTAL 16800 PCS) -,,,,,,,,,10892.0,KGS,376.3297383,4098983.51,5.403154894,58851.1631,996872.8,2019,7,KGS,STEEL,STEEL,,,5095856.31,467.85313165626144,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-07-24,301049751,73239990,STEEL MULTI GRATER AND SLICER-RS-04(MILD STEEL) (TOTAL720 PC - S),,,,,,,,,170.0,KGS,267.9796471,45556.54,3.847518264,654.0781048,11079.4,2019,7,KGS,STEEL,STEEL,,,56635.94,333.1525882352941,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-07-24,301049751,73239990,STEEL MULTI PEELER-RS-03(MILD STEEL) (TOTAL 1200 PCS) -,,,,,,,,,75.0,KGS,762.2532,57168.99,10.94405169,820.8038765,13903.5,2019,7,KGS,STEEL,STEEL,,,71072.48999999999,947.6331999999999,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2019-07-24,301049751,73239990,STEEL ROUND CONTAINER-6856 (MILD STEEL) (TOTAL 20064 PCS) -,,,,,,,,,1672.0,KGS,507.7188397,848905.9,7.289574152,12188.16798,206454.0,2019,7,KGS,STEEL,STEEL,,,1055359.9,631.1961124401913,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-07-24,301049751,73239990,STEEL WATER JUG-6311(MILD STEEL) (TOTAL 2016 PCS) -,,,,,,,,,582.96,KGS,487.7222622,284322.57,7.002473256,4082.161809,69147.3,2019,7,KGS,STEEL,STEEL,,,353469.87,606.3364038699052,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-07-24,301049751,73239990,STEEL RECTANGLE CONTAINER MEDIUM-6861 (MILD STEEL) (TOTAL 3 - 000 PCS),,,,,,,,,550.0,KGS,530.7969818,291938.34,7.620918619,4191.50524,70999.4,2019,7,KGS,STEEL,STEEL,,,362937.74,659.8868,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-07-24,301049751,73239990,STEEL RECTANGLE CONTAINER- 6901(MILD STEEL) (TOTAL 3000 PCS) -,,,,,,,,,487.5,KGS,446.9661949,217896.02,6.417317945,3128.442498,52992.4,2019,7,KGS,STEEL,STEEL,,,270888.42,555.6685538461538,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2019-07-24,301049751,73239990,STEEL LUNCH BOX-6900 (MILD STEEL) (TOTAL 49560 PCS) -,,,,,,,,,5802.65,KGS,475.798206,2760890.46,6.831273596,39639.48973,671448.5,2019,7,KGS,STEEL,STEEL,,,3432338.96,591.5123193713217,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2019-07-24,301049751,73239990,STEEL ROUND CONTAINER 730ML-6858 (MILD STEEL) (TOTAL 35040 P - CS),,,,,,,,,6847.4,KGS,389.7201872,2668570.01,5.595408287,38313.99871,648996.2,2019,7,KGS,STEEL,STEEL,,,3317566.21,484.50013289715804,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2019-07-24,301049751,73239990,STEEL LUNCH BOX 2 LAYER-8504 (MILD STEEL) (TOTAL 22800 PCS)D - PD CLIENT,,,,,,,,,10906.0,KGS,367.0789593,4003363.13,5.270336817,57478.29332,973617.9,2019,7,KGS,STEEL,STEEL,,,4976981.03,456.3525609756098,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-07-24,301049751,73239990,STEEL RECTANGLE CONTAINER LARGE-6862 (MILD STEEL) (TOTAL 30 - 24 PCS),,,,,,,,,756.0,KGS,459.767619,347584.32,6.601114416,4990.442498,84532.4,2019,7,KGS,STEEL,STEEL,,,432116.72,571.5829629629629,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2019-07-23,301049751,73239990,STEEL SPOON HOLDER ROUND-MP-96 (MILD STEEL) (TOTAL 12636 PCS - ),,,,,,,,,2702.7,KGS,251.5444555,679849.2,3.611549972,9760.936109,165339.3,2019,7,KGS,STEEL,STEEL,,,845188.5,312.72005772005775,KITCHENWARE,STANDARD,Global Supplier Group-4
INNSA1,2019-07-23,301049751,73239990,HOUSEHOLD STEEL HOOK 3 PCS SET-2628(TOTAL 68760 SET) (MILD S - TEEL)-DPD CLIENT,,,,,,,,,2330.2,KGS,933.1311175,2174382.13,13.39743169,31218.69533,528809.7,2019,7,KGS,HOUSEHOLD,STEEL,,,2703191.83,1160.0685906789117,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-07-23,301049751,73239990,STEEL PEELER-MP-196 (MILD STEEL) (TOTAL 20400 PCS) -,,,,,,,,,1742.5,KGS,432.1193171,752967.91,6.20415387,10810.73812,183121.8,2019,7,KGS,STEEL,STEEL,,,936089.71,537.210737446198,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2019-07-18,301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ART - ICLES OF HOUSEHOLD OF IRON & STEEL) (5184 NOS),,,,,,,,,19008.0,KGS,175.0491614,3327334.46,2.509665396,47703.71986,809207.7,2019,7,KGS,RYX-02-021A,STEEL,,,4136542.16,217.62111531986534,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2019-07-18,301049751,73239990,STEEL MULTI PEELER-RS-01 (TOTAL 1920 PCS) (MILD STEEL) -,,,,,,,,,100.0,KGS,308.5901,30859.01,4.424230824,442.4230824,7504.9,2019,7,KGS,STEEL,STEEL,,,38363.909999999996,383.6391,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-07-15,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE KOOU 750ML-MP-202 (TOTAL 2070 - 0 PCS ) (NOT VACUUM BOTTLE) (MILD STEEL)DPD CLIENT,,,,,,,,,3910.0,KGS,426.9937519,1669545.57,6.121774221,23936.1372,406033.6,2019,7,KGS,STAINLESS,STEEL,,,2075579.17,530.838662404092,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2019-07-15,301049751,73239990,STEEL HAND BLENDER-RS-02 (MILD STEEL) (TOTAL 1200 PCS) -,,,,,,,,,69.5,KGS,630.0835971,43790.81,9.03345659,627.825233,10649.9,2019,7,KGS,STEEL,STEEL,,,54440.71,783.3195683453238,GENERAL,STANDARD,Global Supplier Group-5
