PORT CODE,DATE,IEC,HS CODE,GOODS DESCRIPTION,Master category,Model Name,Model Number,Capacity,Qty,Unit of measure,Price,Unit of measure,QUANTITY,UNIT,UNIT PRICE_INR,TOTAL VALUE_INR,UNIT PRICE_USD,TOTAL VALUE_USD,DUTY PAID_INR
INNSA1,2018-08-20,0301049751,73239990,STEEL GARLIC CRUSHER-SL-159 (MILD STEEL) (TOTAL NET WT.40.80KGS),,,,,,,,,240,PCS,106.7929167,25630.3,1.50201008,360.4824191,6233.3
INNSA1,2018-08-20,0301049751,73239990,STEEL WALL HANGER HOOK-SL-89 (TOTAL NET WT. 1706.40 KGS)(MILD STEEL),,,,,,,,,7200,PCS,81.58463472,587409.37,1.147463217,8261.735162,142857.9
INNSA1,2018-08-20,0301049751,73239990,STEEL PEELER -MP-196 (MILD STEEL)(TOTAL NET WT.4488 KGS),,,,,,,,,52800,PCS,37.41485511,1975504.35,0.526228623,27784.87131,480442.6
INNSA1,2018-08-16,0301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ARTICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,2464,PCS,1057.735471,2606260.2,15.27415842,37635.52635,633842.5
INNSA1,2018-08-14,0301049751,73231000,8001-1PCS - STEEL SCRUBBER (MADE UP MILD STEEL) (NET WEIGHT:4581 KGS),,,,,,,,,305400,PCS,7.022338736,2144622.25,0.101405614,30969.27437,664403.9
INNSA1,2018-08-13,0301049751,73239990,STEEL LUNCH BOX 2LAYER-8504 (TOTAL NET.WT.10532.9KGS) (MILDSTEEL)-DPD CLIENT,,,,,,,,,22020,PCS,174.9696871,3852832.51,2.526638081,55636.57054,937008.9
INNSA1,2018-08-13,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6-NP-20 (TOTAL NET WT.6890.32 KGS)(NOT VACUUM BOTTLE)(MILD STEEL)-DPD CLIENT,,,,,,,,,41508,PCS,81.06695914,3364927.34,1.170642009,48591.00852,818350.3
INNSA1,2018-08-13,0301049751,73239990,STEEL LUNCH BOX 3LAYER-8505 (TOTAL NET WT.10783.08 KGS) (MILD STEEL),,,,,,,,,16632,PCS,242.8579251,4039213.01,3.506973647,58327.9857,982336.6
INNSA1,2018-08-07,0301049751,73239990,STEEL PIZZA CUTTER-RJ-388 (TOTAL NET WT.531.36 KGS) (MILD STEEL),,,,,,,,,5904,PCS,35.73043191,210952.47,0.515962916,3046.245054,51303.6
INNSA1,2018-08-07,0301049751,73239990,STEEL WALL HANGER HOOK -SL-89 (TOTAL NET WT.2986.20 KGS) (MILD STEEL),,,,,,,,,12600,PCS,81.20552619,1023189.63,1.172642977,14775.30152,248839.8
INNSA1,2018-08-06,0301049751,73239990,KWP-600B-SS OIL POT 600ML,,,,,,,,,16000,PCS,95.9244375,1534791,1.385190433,22163.04693,373261.2
INNSA1,2018-08-01,0301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 -SL-01 (TOTAL NET WT.3352.32 KGS) (NOT VACUUM BOTTLE) (MILD STEEL)-DPD CLIENT,,,,,,,,,17280,PCS,98.10715278,1695291.6,1.409585528,24357.63793,412294.9
INNSA1,2018-08-01,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 600ML S115-NP-21 (TOTAL NET WT.3294.144 KGS)(NOT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,19152,PCS,89.87188074,1721226.26,1.291262654,24730.26236,418602.2
INNSA1,2018-08-01,0301049751,73231000,STEEL SCRUBBER-GS21 (TOTAL NET WT.306 KGS) (MILD STEEL),,,,,,,,,6000,PCS,17.253965,103523.79,0.247901796,1487.410776,32071.7
INNSA1,2018-08-01,0301049751,73239990,STEEL TEA STRAINER-NP-55 (TOTAL NET WT.2268 KGS) (MILD STEEL),,,,,,,,,50400,PCS,23.1261131,1165556.1,0.33227174,16746.49569,283463.3
INNSA1,2018-07-28,0301049751,73239990,KWP-1000B-SS OIL POT 1000ML,,,,,,,,,27000,PCS,116.2931389,3139914.75,1.670878432,45113.71767,763627.2
INNSA1,2018-07-24,0301049751,73231000,8001-1PCS - STEEL SCRUBBER,,,,,,,,,259800,SET,7.045251771,1830356.41,0.101224882,26298.22428,567044.4
INNSA1,2018-07-24,0301049751,73231000,STEEL SCRUBBER -ANG537 (TOTAL NET WT.5719.50KGS)(MILD STEEL)(DPD CLIENT),,,,,,,,,265680,PCS,4.756953139,1263827.31,0.068347028,18158.43836,391533.7
INNSA1,2018-07-24,0301049751,73231000,8001-2 PCS - STEEL SCRUBBER 2PCS SET,,,,,,,,,30000,SET,12.681453,380443.59,0.182204784,5466.143534,117861.4
INNSA1,2018-07-23,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6-NP-20 (TOTAL NET WT. 2055.24 KGS)(NOT VACUUM BOTTLE)(MILD STEEL)-,,,,,,,,,11880,PCS,81.34374411,966363.68,1.168731956,13884.53563,235019.6
INNSA1,2018-07-23,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 600ML S115-NP-21 (TOTAL NET WT.66.24 KGS)(NOT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,360,PCS,89.94397222,32379.83,1.292298451,465.2274425,7874.8
INNSA1,2018-07-23,0301049751,73239990,STEEL ZHARA-NP-003 (TOTAL NET WT.4085.64 KGS) (MILD STEEL),,,,,,,,,42120,PCS,32.47571557,1367877.14,0.466605109,19653.40718,332667.7
INNSA1,2018-07-23,0301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 -SL-01 (TOTAL NET WT.2857.68 KGS) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,15120,PCS,98.18584061,1484569.91,1.410716101,21330.02744,361047.4
INNSA1,2018-07-17,0301049751,73239990,STEEL LUNCH BOX 2LAYER-8504 (TOTAL NET.WT.10532.9 KGS) (MILDSTEEL)-DPD CLIENT,,,,,,,,,22020,PCS,176.1571853,3878981.22,2.527362773,55652.52826,943368.2
INNSA1,2018-07-17,0301049751,73239990,STEEL WALL HANGER HOOK-SL-89 (TOTAL NET WT.3855.60 KGS) (MILD STEEL),,,,,,,,,16200,PCS,83.57875494,1353975.83,1.199121305,19425.76514,329287
INNSA1,2018-07-17,0301049751,73239990,STEEL LUNCH BOX 3LAYER-8505 (TOTAL NET WT.10783.08 KGS) (MILD STEEL),,,,,,,,,16632,PCS,244.506173,4066626.67,3.507979527,58344.71549,989003.7
INNSA1,2018-07-16,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6-NP-20 (TOTAL NET WT. 7286.76 KGS)(NOT VACUUM BOTTLE)(MILD STEEL)-,,,,,,,,,42120,PCS,81.44147317,3430314.85,1.168457291,49215.42109,834252.5
INNSA1,2018-07-16,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 600ML S115-NP-21 (TOTAL NET WT.2848.32KGS)(NOT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,15480,PCS,90.05202519,1394005.35,1.291994623,20000.07676,339022.1
INNSA1,2018-07-16,0301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 -SL-01 (TOTAL NET WT.1360.80KGS) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,7200,PCS,98.30380417,707787.39,1.410384565,10154.76887,172133.9
INNSA1,2018-07-13,0301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ARTICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,5184,PCS,649.9747492,3369469.1,9.325319214,48342.45481,819454.9
INNSA1,2018-07-05,0301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ARTICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,5184,PCS,644.3803106,3340467.53,9.32533011,48342.51129,812401.8
INNSA1,2018-07-03,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 600ML S115-NP-21 (TOTAL NET WT.4590.432 KGS)(NOT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,27324,PCS,89.18133436,2436790.78,1.290612654,35264.70014,592627.5
INNSA1,2018-07-03,0301049751,73239990,STEEL SPOON HOLDER ROUND-MP-96 (TOTAL NET WT.2654.57 KGS) (MILD STEEL),,,,,,,,,11592,PCS,51.96774845,602410.14,0.752065824,8717.947033,146506.1
INNSA1,2018-07-03,0301049751,73239990,STEEL PIZZA CUTTER -RJ-388 (TOTAL NET WT.1749.60 KGS) (MILDSTEEL),,,,,,,,,19440,PCS,36.84985751,716361.23,0.533283032,10367.02214,174219
INNSA1,2018-07-03,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6-NP-20 (TOTAL NET WT. 2529.108 KGS)(NOT VACUUM BOTTLE)(MILD STEEL)-DPD CLIEN,,,,,,,,,15516,PCS,80.65403583,1251428.02,1.167207465,18110.39103,304347.3
INNSA1,2018-06-25,0301049751,73239990,STEEL SPOON HOLDER ROUND-MP-96 (TOTAL NET WT. 585.32 KGS) (D - PD CLIENT),,,,,,,,,2556,PCS,52.26910407,133599.83,0.756426976,1933.427352,32491.5
INNSA1,2018-06-25,0301049751,73239990,STEEL ZHARA-NP-003-NP-003 (TOTAL NET WT.3948 KGS) (MILD STEE - L),,,,,,,,,42000,PCS,33.39414929,1402554.27,0.483272783,20297.45687,341101.1
INNSA1,2018-06-18,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 600ML S115-NP-21 (TOTAL NET WT - .2909.088 KGS)(NOT VACUUM BOTTLE)(MILD STEEL)-DPD CLIENT,,,,,,,,,17316,PCS,87.62716736,1517352.03,1.291483675,22363.33132,369020
INNSA1,2018-06-18,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6-NP-20 (TOTAL NE - T WT.3114.00 KGS)(NOT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,18000,PCS,79.24847389,1426472.53,1.167995194,21023.91349,346918.1
INNSA1,2018-06-18,0301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 -SL-01 (TOTAL NET WT - .1230.12 KGS) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,6120,PCS,94.26029902,576873.03,1.38924538,8502.181724,140295.5
INNSA1,2018-06-13,0301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ARTI - CLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,1232,PCS,1033.244058,1272956.68,15.22835753,18761.33648,309583.1
INNSA1,2018-06-13,0301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ART - ICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,6480,PCS,629.9657731,4082178.21,9.284683466,60164.74886,992785.7
INNSA1,2018-06-12,0301049751,73239990,STEEL PEELER-MP-196(TOTAL NET WT.179.28 KGS) (MILD STEEL) -,,,,,,,,,2160,PCS,38.09446759,82284.05,0.561451254,1212.734709,20011.4
INNSA1,2018-06-05,0301049751,73239990,STEEL CONTAINER ROUND-6856(TOTAL NET WT.3964.00KGS) (MILD ST - EEL) (DPD CLIENT),,,,,,,,,47568,PCS,41.81176757,1988902.16,0.609057066,28971.62651,483701
INNSA1,2018-06-04,0301049751,73239990,STEEL ROUND CONTAINER 730ML-LF-8 (TOTAL NET WT.48 KGS) (MILD - STEEL),,,,,,,,,240,PCS,88.16920833,21160.61,1.284329328,308.2390386,5146.3
INNSA1,2018-06-04,0301049751,73239990,STEEL ROUND CONTAINER 420ML-LF-9(TOTAL NET WT.42KGS) (MILD S - TEEL),,,,,,,,,300,PCS,67.93363333,20380.09,0.989564943,296.8694829,4956.4
INNSA1,2018-06-04,0301049751,73239990,STEEL PEELER-MP-196 (TOTAL NET WT.4900.32 KGS) (MILD STEEL) -,,,,,,,,,59040,PCS,38.63016277,2280724.81,0.562711767,33222.50269,554672.2
INNSA1,2018-06-04,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 600ML S115-NP-21 (TOTAL NET WT - . 3628.80 KGS)(NOT VACCUM BOTTLE)(MILD STEEL),,,,,,,,,21600,PCS,88.58100324,1913349.67,1.290327797,27871.08041,465326.7
INNSA1,2018-06-04,0301049751,73239990,STEEL TEA STRAINER-NP-55 (TOTAL NET WT.2419.20 KGS) (MILD ST - EEL) (DPD CLIENT),,,,,,,,,50400,PCS,24.08114048,1213689.48,0.350781362,17679.38063,295169.2
INNSA1,2018-06-04,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6-NP-20 (TOTAL NE - T WT. 2491.20 KGS)(NOT VACCUM BOTTLE)(MILD STEEL) (DPD CLIEN,,,,,,,,,14400,PCS,80.11110625,1153599.93,1.166949836,16804.07764,280555.5
INNSA1,2018-06-04,0301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 -SL-01 (TOTAL NET WT - .1165.00 KGS) (NOT VACCUM BOTTLE) (MILD STEEL),,,,,,,,,5796,PCS,95.28633885,552279.62,1.388002023,8044.859723,134314.5
INNSA1,2018-05-31,0301049751,73239990,KWB-600F STAINLESS STEEL SPORTS BOTTLE -,,,,,,,,,50400,PCS,79.48987103,4006289.5,1.157900525,58358.18645,974329.7
INNSA1,2018-05-29,0301049751,73231000,8001- STEEL SCRUBBER 2PCS SET -,,,,,,,,,134400,SET,12.52905074,1683904.42,0.182506202,24528.8335,521673.5
INNSA1,2018-05-29,0301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ARTI - CLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,2464,PCS,1043.942565,2572274.48,15.20673802,37469.40248,625577.1
INNSA1,2018-05-29,0301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ART - ICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,6480,PCS,636.4886173,4124446.24,9.271502073,60079.33343,1003065.3
INNSA1,2018-05-28,0301049751,73239990,STEEL ZHARA-NP-003 (TOTAL NET WT.4608 KGS) (MILD STEEL) -,,,,,,,,,48000,PCS,33.5236775,1609136.52,0.488327422,23439.71624,391342.1
INNSA1,2018-05-28,0301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 -SL-01 (TOTAL NET WT - .1932.01KGS) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,9612,PCS,95.29614544,915986.55,1.388144872,13342.84851,222768
INNSA1,2018-05-28,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 600ML S115-NP-21 (TOTAL NET WT - . 5310.14 KGS)(NOT VACUUM BOTTLE)(MILD STEEL) (DPD CLIENT),,,,,,,,,31608,PCS,85.97830043,2717602.12,1.252415156,39586.33824,660920.8
INNSA1,2018-05-28,0301049751,73239990,STEEL WALL HANGER HOOK-SL-89 (TOTAL NET WT.1670.40KGS) (MILD - STEEL),,,,,,,,,7200,PCS,85.30803056,614217.82,1.242651574,8947.091333,149377.8
INNSA1,2018-05-21,0301049751,73239990,STEEL HOOK -LF-35 (TOTAL NET WT.45.79 KGS) (MILD STEEL) -,,,,,,,,,864,PCS,40.53390046,35021.29,0.590442833,510.1426074,8517.1
INNSA1,2018-05-14,0301049751,73239990,KWP-1000B-SS OIL POT 1000ML -,,,,,,,,,27000,PCS,113.4410741,3062909,1.680608505,45376.42963,744899.5
INNSA1,2018-05-11,0301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ART - ICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,3696,PCS,1027.720135,3798453.62,15.22548349,56273.38696,923783.9
INNSA1,2018-05-11,0301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER AR - TICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,7776,PCS,626.5977842,4872424.37,9.282930136,72184.06474,1184973.5
INNSA1,2018-05-08,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6-NP-20 (TOTAL NE - T WT. 2186.03 KGS)(NOT VACCUM BOTTLE)(MILD STEEL) (DPD CLIEN,,,,,,,,,12636,PCS,78.62968107,993564.65,1.164884164,14719.4763,241634.9
INNSA1,2018-05-08,0301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 -SL-01 (TOTAL NET WT - .2981.23 KGS) (NOT VACCUM BOTTLE) (MILD STEEL),,,,,,,,,14832,PCS,93.52429005,1387152.27,1.385545038,20550.404,337355.4
INNSA1,2018-05-08,0301049751,73239990,STEEL SCRUBBER-SL-55(TOTAL NET WT. 901.80KGS) (MILD STEEL) -,,,,,,,,,54000,PCS,13.41698556,724517.22,0.198770156,10733.58844,224455.4
INNSA1,2018-05-08,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 600ML S115-NP-21 (TOTAL NET WT - . 2413.15 KGS)(NOT VACCUM BOTTLE)(MILD STEEL),,,,,,,,,14364,PCS,84.37969298,1212029.91,1.250069526,17955.99867,294765.7
INNSA1,2018-05-01,0301049751,73239990,KWP-600B-SS OIL POT 600ML -,,,,,,,,,38204,PCS,91.49159879,3495345.04,1.371688138,52403.97361,850068
INNSA1,2018-04-30,0301049751,73239990,STEEL WALL HANGER HOOK-SL-89 (TOTAL NET WT.2088.00 KGS) (MIL - D STEEL),,,,,,,,,9000,PCS,83.24053,749164.77,1.247983958,11231.85562,182196.9
INNSA1,2018-04-30,0301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (1296 PCS) - (OTHER ARTICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,4752,KGS,172.1453199,818034.56,2.580889353,12264.38621,198946
INNSA1,2018-04-30,0301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (1232 PCS) - (OTHER ARTICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,4004,KGS,311.7942333,1248424.11,4.674576211,18717.00315,303616.7
INNSA1,2018-04-27,0301049751,73239990,STEEL LUNCH BOX 2LAYER-8504 (TOTAL NET.WT.5912.20 KGS) (MILD - STEEL) (DPD CLIENT),,,,,,,,,12360,PCS,165.4495696,2044956.68,2.480503292,30659.02069,497333.5
INNSA1,2018-04-27,0301049751,73239990,STEEL LUNCH BOX -6900(TOTAL NET.WT. 4215.00KGS) (MILD STEEL) -,,,,,,,,,36000,PCS,53.60297028,1929706.93,0.803642733,28931.13838,469304.8
INNSA1,2018-04-27,0301049751,73239990,STEEL CONTAINER ROUND-6856 (TOTAL NET WT.116 KGS) (MILD STEE - L),,,,,,,,,1392,PCS,40.35355603,56172.15,0.60500084,842.1611694,13661
INNSA1,2018-04-24,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 600ML S115-NP-21 (TOTAL NET WT - .991.872 KGS)(MILD STEEL),,,,,,,,,5904,PCS,83.48713753,492908.06,1.251681222,7389.925937,119875.3
INNSA1,2018-04-24,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 -NP-20 (TOTAL N - ET WT.6053.616 KGS)(MILD STEEL),,,,,,,,,34992,PCS,76.57785665,2679612.36,1.148093803,40174.09835,651681.7
INNSA1,2018-04-18,0301049751,73239990,STEEL LUNCH BOX ROUND-9568(TOTAL NET WT.947.64KGS) (MILD STE - EL),,,,,,,,,3576,PCS,87.30247204,312193.64,1.324771958,4737.384522,75925.5
INNSA1,2018-04-18,0301049751,73239990,STEEL LUNCH BOX 2LAYER-8504 (TOTAL NET.WT.5171.74 KGS) (MILD - STEEL),,,,,,,,,10812,PCS,163.9420459,1772541.4,2.487739695,26897.44158,431082
INNSA1,2018-04-18,0301049751,73239990,STEEL LUNCH BOX -6527(TOTAL NET.WT.5125KGS) (MILD STEEL) -,,,,,,,,,12300,PCS,149.2805626,1836150.92,2.265258917,27862.68467,446551.9
INNSA1,2018-04-18,0301049751,73239990,STEEL LUNCH BOX 3LAYER-8505 (TOTAL NET WT.10783.08 KGS) (MIL - D STEEL),,,,,,,,,16632,PCS,221.9215506,3690999.23,3.367550085,56009.09302,897651
INNSA1,2018-04-18,0301049751,73239990,STEEL LUNCH BOX -6900(TOTAL NET.WT. 4136.32KGS) (MILD STEEL) -,,,,,,,,,35328,PCS,53.11455729,1876431.08,0.805987212,28473.91624,456348
INNSA1,2018-04-18,0301049751,73239990,STEEL CONTAINER ROUND-6856 (TOTAL NET WT.220 KGS) (MILD STEE - L),,,,,,,,,2640,PCS,39.98586364,105562.68,0.606765761,1601.861608,25672.9
INNSA1,2018-04-17,0301049751,73239990,03-027I FAMILY CLOTH RACK 3LAYERS (3600 PCS) (HOUSEHOLD ARTI - CLES) (MADE UP OF MILD STEEL),,,,,,,,,3600,PCS,834.158,3002968.8,12.65793627,45568.57056,730322
INNSA1,2018-04-10,0301049751,73239990,03-027I FAMILY CLOTH RACK 3LAYERS (1800 PCS) (HOUSEHOLD ARTI - CLES) (MADE UP OF MILD STEEL),,,,,,,,,1800,PCS,834.1043889,1501387.9,12.65712274,22782.82094,365137.6
INNSA1,2018-04-07,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 600ML S115-NP-21 (TOTAL NET WT - .2298.24 KGS)(MILD STEEL),,,,,,,,,13680,PCS,82.65892836,1130774.14,1.254308473,17158.93991,275004.2
INNSA1,2018-04-07,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 -NP-20 (TOTAL N - ET WT.2242.08 KGS)(MILD STEEL),,,,,,,,,12960,PCS,74.99024306,971873.55,1.137939955,14747.70182,236359.7
INNSA1,2018-04-03,0301049751,73239990,STEEL TEA STRAINER-NP-55 (TOTAL NET WT.1878.12 KGS) (MILD ST - EEL),,,,,,,,,39960,PCS,23.56984184,941850.88,0.358204283,14313.84316,229058.1
INNSA1,2018-04-03,0301049751,73239990,STEEL ZHARA-NP-003(TOTAL NET WT.2280 KGS) (MILD STEEL) -,,,,,,,,,24000,PCS,32.63516583,783243.98,0.495975165,11903.40395,190484.9
INNSA1,2018-03-22,0301049751,73239990,03-0271 FAMILY CLOTH RACK 3LAYERS (1800 PCS) (HOUSEHOLD ARTI - CLES) (MADE UP OF MILD STEEL),,,,,,,,,10701,KGS,140.104208,1499255.13,2.129243283,22785.03237,364618.9
INNSA1,2018-03-07,0301049751,73239990,KWB-600F STAINLESS STEEL SPORTS BOTTLE -,,,,,,,,,50400,PCS,76.68434524,3864891,1.160126252,58470.36309,939941.5
INNSA1,2018-02-21,0301049751,73239990,STEEL TEA STRAINER -NP-55(TOTAL NET WT.1878.12 KGS) (MILD STEEL),,,,,,,,,39960,PCS,23.18727978,926563.7,0.357552502,14287.798,225340.3
INNSA1,2018-02-20,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 -NP-20 (TOTAL NET WT. 411.05 KGS)(MILD STEEL),,,,,,,,,2376,PCS,74.22217172,176351.88,1.144520767,2719.381342,42888.8
INNSA1,2018-02-20,0301049751,73239990,STEEL ZHARA -NP-003 (MILD STEEL) (TOTAL NET WT.3276 KGS),,,,,,,,,36000,PCS,31.21482611,1123733.74,0.481338876,17328.19954,273292
INNSA1,2018-02-20,0301049751,73239990,STEEL PEELER -MP-196 (MILD STEEL) (TOTAL NET WT.4680 KGS),,,,,,,,,60000,PCS,36.71719483,2203031.69,0.566186505,33971.19029,535777.3
INNSA1,2018-02-20,0301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 -SL-01 (TOTAL NET WT.1733.76 KGS)(MILD STEEL),,,,,,,,,10080,PCS,90.67867063,914041,1.398283279,14094.69545,222294.8
INNSA1,2018-02-20,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 600ML S115-NP-21 (TOTAL NET WT. 2104.70 KGS)(MILD STEEL),,,,,,,,,12528,PCS,81.81231162,1024944.64,1.261562246,15804.85181,249266.5
INNSA1,2018-02-20,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 -NP-20 (TOTAL NET WT. 3045.49 KGS)(MILD STEEL),,,,,,,,,17604,PCS,74.21958987,1306561.66,1.144480954,20147.44271,317755.8
INNSA1,2018-02-20,0301049751,73239990,STEEL MESAURING SPOON 4 PC SET -SJ-05 (MILD STEEL)(TOTAL NET WT.73 KGS),,,,,,,,,1000,SET,40.04278,40042.78,0.617467695,617.4676947,9738.4
INNSA1,2018-02-20,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 600ML S115-NP-21 (TOTAL NET WT.2001.89 KGS)(MILD STEEL),,,,,,,,,11916,PCS,81.8094671,974841.61,1.261518382,15032.25305,237081.5
INNSA1,2018-02-19,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 -NP-20 (TOTAL NET WT. 2837.92KGS)(MILD STEEL) (DPD CLIENT),,,,,,,,,16596,PCS,74.20633827,1231528.39,1.144276612,18990.41465,299507.7
INNSA1,2018-02-14,0301049751,73231000,STEEL SCRUBBER -ANG537 (TOTAL NET WT.8549.20 KGS)(MILD STEEL) (DPD CLIENT),,,,,,,,,318384,PCS,4.964384517,1580580.6,0.076967202,24505.12558,489663.9
INNSA1,2018-02-07,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND-RYX-02-021A (DPD CLIENT),,,,,,,,,1206,PCS,610.9728939,736833.31,9.472447967,11423.77225,179197.8
INNSA1,2018-02-07,0301049751,73239990,STEEL LUNCH BOX ROUND-9568(TOTAL NET WT.3898.68 KGS) (MILD STEEL),,,,,,,,,14712,PCS,85.58171629,1259078.21,1.326848315,19520.5924,306207.8
INNSA1,2018-02-07,0301049751,73239990,STEEL LUNCH BOX RECTANGLE-9707 (TOTAL NET WT.4143.90 KGS) (MILD STEEL)-(DPD CLIENT),,,,,,,,,13680,PCS,107.14047,1465681.63,1.661092559,22723.7462,356453.8
INNSA1,2018-02-03,0301049751,73239990,STEEL LUNCH BOX 3 LAYER-6505 (TOTAL NET WT.10783.08 KGS) (MILD STEEL),,,,,,,,,16632,PCS,217.5061243,3617561.86,3.372187974,56086.23039,879791
INNSA1,2018-02-03,0301049751,73239990,STEEL LUNCH BOX ROUND- 9568 (TOTAL NT WT.241.68 KGS) (MILD STEEL),,,,,,,,,912,PCS,85.56547149,78035.71,1.326596457,1209.855969,18978.4
INNSA1,2018-02-03,0301049751,73239990,STEEL LUNCH BOX -6527 (TOTAL NET WT.6437 KGS)(MILD STEEL),,,,,,,,,12300,PCS,146.310426,1799618.24,2.268378698,27901.05798,437667.2
INNSA1,2018-02-03,0301049751,73239990,STEEL LUNCH BOX 2 LAYER-6504(TOTAL NET WT.5166 KGS) (MILD STEEL),,,,,,,,,10800,PCS,160.6802,1735346.16,2.491165891,26904.59163,422036.2
INNSA1,2018-01-23,0301049751,73239990,STEEL HOOK 3PCS-RJ-409 (TOTAL 1257.984 KGS) (MILD STEEL),,,,,,,,,29952,SET,39.15467882,1172760.94,0.6042388707,18098.16265,276021
INNSA1,2018-01-22,0301049751,73231000,STEEL SCRUBBER -ANG537 (TOTAL NET WT.8549.20 KGS)(MILD STEEL) (DPD CLIENT),,,,,,,,,318384,PCS,4.973579828,1583508.24,0.07675277513,24436.85556,477491
INNSA1,2018-01-22,0301049751,73231000,STEEL SCRUBBER -ANG537 (TOTAL NET WT.8549.20 KGS)(MILD STEEL) (DPD CLIENT),,,,,,,,,318384,PCS,4.973579828,1583508.24,0.07675277513,24436.85556,477491
INNSA1,2018-01-16,0301049751,73239990,STEEL WALL HANGER HOOK -SL-89 (TOTAL NET WT. 1274.40KGS) (MILD STEEL),,,,,,,,,5400,PCS,81.24181296,438705.79,1.259562992,6801.640155,103253.8
